Year,Age,Female,Male,Total
1994,95,0.246805,0.316111,0.26084
1994,96,0.270634,0.344233,0.284764
1994,97,0.295194,0.372941,0.30945
1994,98,0.317664,0.394952,0.331216
1994,99,0.339206,0.400751,0.349595
1994,100,0.378303,0.447957,0.389591
1994,101,0.398796,0.470594,0.41003
1994,102,0.43516,0.512512,0.446976
1994,103,0.449518,0.513783,0.458619
1994,104,0.473755,0.511623,0.479004
1994,105,0.483461,0.49702,0.485451
1994,106,0.491537,0.496233,0.492255
1994,107,0.490202,0.496556,0.491147
1994,108,0.421286,0.52078,0.436385
1994,109,0.591754,0.432484,0.563761
1994,110+,0.54785,0.427977,0.522048
1995,0,0.007025,0.008579,0.007821
1995,1,0.000581,0.000688,0.000636
1995,2,0.00036,0.000474,0.000418
1995,3,0.000285,0.00035,0.000319
1995,4,0.000228,0.000286,0.000258
1995,5,0.000182,0.000244,0.000214
1995,6,0.000181,0.000216,0.000199
1995,7,0.000177,0.000212,0.000195
1995,8,0.000147,0.000232,0.000191
1995,9,0.000138,0.000208,0.000174
1995,10,0.000151,0.000196,0.000174
1995,11,0.000163,0.000225,0.000194
1995,12,0.00017,0.000266,0.000219
1995,13,0.000224,0.000346,0.000286
1995,14,0.00026,0.000497,0.000381
1995,15,0.000329,0.000647,0.000492
1995,16,0.00045,0.001008,0.000738
1995,17,0.000488,0.001212,0.000862
1995,18,0.000509,0.001486,0.00101
1995,19,0.000482,0.001553,0.001029
1995,20,0.000494,0.001552,0.001035
1995,21,0.00047,0.001636,0.001066
1995,22,0.000497,0.001612,0.001066
1995,23,0.000512,0.001588,0.001059
1995,24,0.000506,0.001531,0.001024
1995,25,0.000532,0.001474,0.001008
1995,26,0.000578,0.001588,0.001087
1995,27,0.000625,0.001621,0.001127
1995,28,0.000699,0.001814,0.00126
1995,29,0.000687,0.001856,0.001274
1995,30,0.000754,0.001986,0.001374
1995,31,0.000854,0.002216,0.001536
1995,32,0.000854,0.002243,0.00155
1995,33,0.000929,0.00236,0.001644
1995,34,0.001006,0.002476,0.001743
1995,35,0.001066,0.002492,0.00178
1995,36,0.001162,0.002774,0.001964
1995,37,0.001262,0.002889,0.002071
1995,38,0.001396,0.003149,0.002267
1995,39,0.001396,0.003166,0.002275
1995,40,0.001475,0.003279,0.002371
1995,41,0.001669,0.003681,0.002662
1995,42,0.001752,0.003841,0.002783
1995,43,0.001927,0.004064,0.002977
1995,44,0.002006,0.004115,0.003049
1995,45,0.002083,0.004331,0.003192
1995,46,0.002318,0.00471,0.003491
1995,47,0.002553,0.004859,0.003685
1995,48,0.003009,0.005524,0.004243
1995,49,0.002909,0.005181,0.004024
1995,50,0.003372,0.006002,0.004659
1995,51,0.003703,0.006643,0.005137
1995,52,0.004198,0.007151,0.005639
1995,53,0.004385,0.007849,0.006068
1995,54,0.004931,0.00836,0.006596
1995,55,0.0053,0.009077,0.007129
1995,56,0.005968,0.010083,0.007952
1995,57,0.006416,0.010845,0.008544
1995,58,0.007242,0.011954,0.009501
1995,59,0.007753,0.01299,0.010259
1995,60,0.008474,0.014596,0.011382
1995,61,0.009575,0.016126,0.012689
1995,62,0.010717,0.017729,0.014025
1995,63,0.01126,0.018856,0.014829
1995,64,0.011767,0.020137,0.015667
1995,65,0.01311,0.021861,0.017169
1995,66,0.013983,0.023737,0.018468
1995,67,0.015328,0.026041,0.020209
1995,68,0.01709,0.028858,0.022391
1995,69,0.018717,0.031828,0.024533
1995,70,0.020454,0.034497,0.026614
1995,71,0.022234,0.037496,0.028919
1995,72,0.024459,0.039921,0.031184
1995,73,0.026487,0.043421,0.033784
1995,74,0.028199,0.046706,0.036066
1995,75,0.031815,0.051849,0.040187
1995,76,0.034105,0.05519,0.042767
1995,77,0.037708,0.06214,0.047553
1995,78,0.041159,0.066659,0.051217
1995,79,0.045518,0.071557,0.055576
1995,80,0.05263,0.084669,0.064631
1995,81,0.058206,0.091825,0.070451
1995,82,0.065039,0.102025,0.078095
1995,83,0.071278,0.111049,0.084884
1995,84,0.080451,0.122579,0.094315
1995,85,0.088834,0.134592,0.103324
1995,86,0.099725,0.149011,0.114779
1995,87,0.111149,0.161434,0.125897
1995,88,0.122757,0.175576,0.137612
1995,89,0.137749,0.192422,0.15243
1995,90,0.152585,0.208698,0.167026
1995,91,0.167813,0.227746,0.182574
1995,92,0.185276,0.250139,0.200496
1995,93,0.206493,0.277623,0.222394
1995,94,0.231506,0.290199,0.243967
1995,95,0.253131,0.321814,0.267042
1995,96,0.273829,0.333034,0.285182
1995,97,0.302039,0.386334,0.317287
1995,98,0.330166,0.400057,0.342228
1995,99,0.348152,0.40701,0.35791
1995,100,0.390911,0.458863,0.401777
1995,101,0.401915,0.483319,0.414165
1995,102,0.433569,0.481162,0.440592
1995,103,0.470528,0.533221,0.479537
1995,104,0.483119,0.507825,0.486521
1995,105,0.527047,0.519434,0.52599
1995,106,0.537136,0.588109,0.544218
1995,107,0.500021,0.518495,0.502824
1995,108,0.578564,0.406088,0.551586
1995,109,0.556351,0.565162,0.557718
1995,110+,0.519981,0.750094,0.564787
1996,0,0.006838,0.008298,0.007586
1996,1,0.000549,0.000615,0.000583
1996,2,0.000331,0.000441,0.000387
1996,3,0.000276,0.000358,0.000318
1996,4,0.000216,0.000272,0.000245
1996,5,0.000172,0.000259,0.000217
1996,6,0.000167,0.00023,0.000199
1996,7,0.000161,0.000206,0.000184
1996,8,0.000163,0.000198,0.000181
1996,9,0.000153,0.000188,0.000171
1996,10,0.000137,0.000197,0.000168
1996,11,0.000156,0.000211,0.000184
1996,12,0.000184,0.000245,0.000216
1996,13,0.000197,0.00032,0.00026
1996,14,0.000251,0.00044,0.000348
1996,15,0.000316,0.000592,0.000458
1996,16,0.000448,0.000929,0.000696
1996,17,0.000479,0.001103,0.000801
1996,18,0.000459,0.00141,0.000947
1996,19,0.000468,0.00149,0.00099
1996,20,0.000457,0.001515,0.000998
1996,21,0.000476,0.001568,0.001034
1996,22,0.000462,0.001523,0.001003
1996,23,0.000474,0.001453,0.000973
1996,24,0.000491,0.001411,0.000957
1996,25,0.000542,0.001427,0.000989
1996,26,0.000535,0.001415,0.000978
1996,27,0.000588,0.001443,0.001019
1996,28,0.000654,0.001526,0.001093
1996,29,0.000681,0.001617,0.001151
1996,30,0.000684,0.001612,0.001151
1996,31,0.000774,0.001865,0.001321
1996,32,0.000861,0.001986,0.001424
1996,33,0.000908,0.002033,0.001471
1996,34,0.000959,0.002153,0.001558
1996,35,0.001034,0.002189,0.001613
1996,36,0.001098,0.002414,0.001753
1996,37,0.001196,0.002576,0.001883
1996,38,0.001349,0.002728,0.002035
1996,39,0.001323,0.002815,0.002064
1996,40,0.00148,0.003002,0.002237
1996,41,0.001626,0.003337,0.002472
1996,42,0.001715,0.003416,0.002555
1996,43,0.001862,0.003678,0.002755
1996,44,0.00193,0.003916,0.00291
1996,45,0.002164,0.004182,0.00316
1996,46,0.002321,0.004441,0.003363
1996,47,0.002539,0.004834,0.003664
1996,48,0.002787,0.005021,0.003883
1996,49,0.003022,0.005371,0.004176
1996,50,0.00305,0.005313,0.00416
1996,51,0.003666,0.006416,0.005008
1996,52,0.004072,0.006815,0.005409
1996,53,0.004508,0.00751,0.005969
1996,54,0.004696,0.008005,0.006306
1996,55,0.005251,0.008867,0.007002
1996,56,0.005778,0.009726,0.007684
1996,57,0.006333,0.010534,0.008352
1996,58,0.00702,0.011879,0.009353
1996,59,0.007449,0.012628,0.009929
1996,60,0.008428,0.013981,0.011068
1996,61,0.009446,0.015721,0.012432
1996,62,0.01038,0.017534,0.013769
1996,63,0.011302,0.018953,0.014908
1996,64,0.011902,0.020115,0.01573
1996,65,0.012897,0.021458,0.016863
1996,66,0.01394,0.023245,0.018235
1996,67,0.015222,0.024912,0.019666
1996,68,0.016867,0.028301,0.022054
1996,69,0.01832,0.03099,0.02398
1996,70,0.02002,0.034177,0.026235
1996,71,0.022555,0.037221,0.028987
1996,72,0.024228,0.039622,0.030929
1996,73,0.02636,0.042268,0.033224
1996,74,0.028252,0.046023,0.03581
1996,75,0.030574,0.049581,0.038559
1996,76,0.034952,0.056056,0.043683
1996,77,0.037254,0.059405,0.046235
1996,78,0.041287,0.067038,0.051478
1996,79,0.04564,0.07194,0.055834
1996,80,0.052589,0.083369,0.064195
1996,81,0.057959,0.091361,0.070218
1996,82,0.064442,0.100109,0.077146
1996,83,0.072308,0.111092,0.085665
1996,84,0.080247,0.122466,0.0943
1996,85,0.089557,0.134842,0.104021
1996,86,0.099358,0.147778,0.114206
1996,87,0.11041,0.159072,0.124766
1996,88,0.123429,0.175727,0.138211
1996,89,0.135941,0.188974,0.150295
1996,90,0.152623,0.209551,0.167288
1996,91,0.169785,0.22907,0.184395
1996,92,0.18964,0.251843,0.204234
1996,93,0.204844,0.269431,0.219283
1996,94,0.226663,0.296116,0.241391
1996,95,0.255208,0.310759,0.266423
1996,96,0.276578,0.352525,0.291188
1996,97,0.297233,0.362661,0.309054
1996,98,0.325077,0.406161,0.338878
1996,99,0.346561,0.428162,0.35985
1996,100,0.393894,0.465774,0.405178
1996,101,0.409104,0.473975,0.418904
1996,102,0.460866,0.531625,0.470964
1996,103,0.469475,0.526189,0.477395
1996,104,0.505988,0.52087,0.508053
1996,105,0.523528,0.50592,0.521068
1996,106,0.557184,0.547017,0.555829
1996,107,0.517565,0.54466,0.521222
1996,108,0.632499,0.579974,0.623924
1996,109,0.643767,0.526431,0.62435
1996,110+,0.512772,0.760974,0.550591
1997,0,0.006709,0.008235,0.00749
1997,1,0.000504,0.000607,0.000557
1997,2,0.000314,0.000404,0.00036
1997,3,0.000253,0.000327,0.000291
1997,4,0.000195,0.000248,0.000223
1997,5,0.000203,0.000228,0.000216
1997,6,0.000157,0.000205,0.000182
1997,7,0.000163,0.000185,0.000174
1997,8,0.000143,0.000193,0.000168
1997,9,0.000143,0.000177,0.000161
1997,10,0.000153,0.000185,0.000169
1997,11,0.000141,0.000196,0.000169
1997,12,0.000171,0.000248,0.000211
1997,13,0.000175,0.000325,0.000252
1997,14,0.00025,0.000399,0.000326
1997,15,0.000277,0.000552,0.000419
1997,16,0.00042,0.000829,0.000631
1997,17,0.000474,0.001064,0.000779
1997,18,0.000497,0.001319,0.000919
1997,19,0.000463,0.00141,0.000947
1997,20,0.00046,0.001391,0.000936
1997,21,0.000445,0.001571,0.001021
1997,22,0.000535,0.001391,0.000972
1997,23,0.00048,0.001441,0.000969
1997,24,0.000486,0.001343,0.000921
1997,25,0.000501,0.001387,0.000949
1997,26,0.000524,0.001379,0.000954
1997,27,0.000575,0.001358,0.000969
1997,28,0.00059,0.001365,0.00098
1997,29,0.0006,0.001386,0.000995
1997,30,0.000649,0.001479,0.001067
1997,31,0.000736,0.00156,0.001149
1997,32,0.000766,0.00165,0.001209
1997,33,0.000846,0.001765,0.001305
1997,34,0.00088,0.001866,0.001375
1997,35,0.000962,0.001982,0.001473
1997,36,0.001061,0.002049,0.001553
1997,37,0.001136,0.002171,0.001651
1997,38,0.001241,0.002401,0.001818
1997,39,0.001316,0.002418,0.001863
1997,40,0.00145,0.002692,0.002068
1997,41,0.001588,0.002991,0.002282
1997,42,0.001633,0.003088,0.002354
1997,43,0.001863,0.003426,0.002632
1997,44,0.001918,0.003523,0.00271
1997,45,0.002019,0.003899,0.002947
1997,46,0.002291,0.004203,0.003231
1997,47,0.002414,0.004434,0.003406
1997,48,0.00276,0.004991,0.003853
1997,49,0.002928,0.005007,0.003948
1997,50,0.003274,0.005502,0.004368
1997,51,0.003386,0.005789,0.004561
1997,52,0.004004,0.006674,0.005306
1997,53,0.004355,0.007231,0.005754
1997,54,0.004656,0.007845,0.006211
1997,55,0.005112,0.008342,0.006679
1997,56,0.005761,0.009571,0.0076
1997,57,0.006327,0.0103,0.008239
1997,58,0.007042,0.011383,0.009128
1997,59,0.007391,0.012147,0.00967
1997,60,0.007913,0.013524,0.010587
1997,61,0.009266,0.015158,0.012071
1997,62,0.01021,0.016564,0.013224
1997,63,0.011109,0.017737,0.014243
1997,64,0.012093,0.019856,0.015724
1997,65,0.012878,0.021203,0.016737
1997,66,0.013728,0.022839,0.017927
1997,67,0.01493,0.024817,0.019481
1997,68,0.016476,0.02762,0.021569
1997,69,0.017985,0.029984,0.023385
1997,70,0.019474,0.033384,0.025615
1997,71,0.022212,0.036276,0.028393
1997,72,0.02425,0.03947,0.030878
1997,73,0.026122,0.041831,0.032918
1997,74,0.027731,0.044858,0.03502
1997,75,0.030457,0.049434,0.038431
1997,76,0.033472,0.053481,0.041794
1997,77,0.038027,0.060259,0.047114
1997,78,0.040847,0.063942,0.050046
1997,79,0.045276,0.072008,0.055666
1997,80,0.052285,0.080984,0.063197
1997,81,0.057569,0.090861,0.069878
1997,82,0.06429,0.099158,0.076812
1997,83,0.07164,0.110068,0.085005
1997,84,0.079282,0.120478,0.093095
1997,85,0.088293,0.132965,0.102734
1997,86,0.099758,0.147364,0.114488
1997,87,0.111639,0.160928,0.126252
1997,88,0.12141,0.175168,0.136694
1997,89,0.137298,0.191782,0.152116
1997,90,0.154196,0.213414,0.169575
1997,91,0.169553,0.229539,0.184342
1997,92,0.188523,0.248342,0.202586
1997,93,0.211522,0.274018,0.225516
1997,94,0.231639,0.299554,0.24605
1997,95,0.250227,0.319162,0.264065
1997,96,0.280402,0.345636,0.292868
1997,97,0.302768,0.38163,0.317073
1997,98,0.324217,0.387116,0.334881
1997,99,0.357497,0.416931,0.367045
1997,100,0.385856,0.470145,0.398649
1997,101,0.421821,0.472506,0.429349
1997,102,0.452084,0.532898,0.463579
1997,103,0.468884,0.576964,0.48335
1997,104,0.503637,0.560273,0.511103
1997,105,0.5114,0.595612,0.522959
1997,106,0.553524,0.553317,0.553496
1997,107,0.606871,0.533308,0.596621
1997,108,0.60181,0.797323,0.628661
1997,109,0.520341,0.322605,0.487164
1997,110+,0.501725,0.98149,0.563804
1998,0,0.006857,0.008185,0.007537
1998,1,0.000507,0.000578,0.000543
1998,2,0.000317,0.000394,0.000357
1998,3,0.000238,0.000289,0.000264
1998,4,0.000186,0.000233,0.00021
1998,5,0.000172,0.000229,0.000201
1998,6,0.000145,0.000199,0.000172
1998,7,0.000153,0.000202,0.000178
1998,8,0.000143,0.000168,0.000156
1998,9,0.000135,0.000175,0.000155
1998,10,0.000133,0.000191,0.000163
1998,11,0.000145,0.000193,0.000169
1998,12,0.000146,0.000258,0.000204
1998,13,0.000178,0.000301,0.000241
1998,14,0.000232,0.000361,0.000298
1998,15,0.000281,0.000514,0.000401
1998,16,0.000404,0.000783,0.0006
1998,17,0.00043,0.000965,0.000707
1998,18,0.000466,0.00128,0.000884
1998,19,0.000434,0.001337,0.000895
1998,20,0.000432,0.001344,0.000898
1998,21,0.000453,0.001463,0.000969
1998,22,0.00045,0.001394,0.000932
1998,23,0.000471,0.001355,0.000921
1998,24,0.00046,0.001345,0.000909
1998,25,0.000494,0.001293,0.0009
1998,26,0.000517,0.001271,0.000897
1998,27,0.000537,0.00133,0.000936
1998,28,0.000524,0.001266,0.000897
1998,29,0.000603,0.001304,0.000955
1998,30,0.000631,0.001338,0.000988
1998,31,0.000735,0.00147,0.001104
1998,32,0.000732,0.001531,0.001132
1998,33,0.000825,0.001675,0.00125
1998,34,0.000911,0.001729,0.001321
1998,35,0.000956,0.00182,0.00139
1998,36,0.001051,0.00198,0.001514
1998,37,0.001169,0.002087,0.001626
1998,38,0.001228,0.002233,0.001728
1998,39,0.00134,0.002413,0.001873
1998,40,0.001395,0.002531,0.001961
1998,41,0.001562,0.002855,0.002202
1998,42,0.001661,0.003039,0.002344
1998,43,0.001852,0.003336,0.002584
1998,44,0.001986,0.003659,0.002812
1998,45,0.002033,0.003757,0.002885
1998,46,0.002216,0.004194,0.003187
1998,47,0.002417,0.004438,0.00341
1998,48,0.002715,0.004792,0.003735
1998,49,0.002841,0.005081,0.003938
1998,50,0.003083,0.00523,0.004138
1998,51,0.003581,0.006233,0.00488
1998,52,0.003665,0.006082,0.004847
1998,53,0.004274,0.007131,0.005664
1998,54,0.004419,0.007342,0.005843
1998,55,0.005095,0.008465,0.006734
1998,56,0.005637,0.0091,0.007312
1998,57,0.006136,0.010098,0.008042
1998,58,0.006702,0.01117,0.008851
1998,59,0.007278,0.011899,0.009493
1998,60,0.007991,0.0129,0.010337
1998,61,0.008942,0.014852,0.011759
1998,62,0.009805,0.016321,0.012898
1998,63,0.010832,0.017567,0.014019
1998,64,0.011738,0.018884,0.015094
1998,65,0.01331,0.021198,0.016981
1998,66,0.014219,0.022923,0.018233
1998,67,0.014592,0.024025,0.018928
1998,68,0.016295,0.026788,0.021114
1998,69,0.017694,0.029074,0.022854
1998,70,0.019494,0.03193,0.025018
1998,71,0.021879,0.035874,0.028071
1998,72,0.024529,0.039115,0.030888
1998,73,0.026257,0.041418,0.03283
1998,74,0.028231,0.045082,0.035418
1998,75,0.030276,0.04867,0.038008
1998,76,0.033544,0.053678,0.041917
1998,77,0.037265,0.057386,0.04554
1998,78,0.041366,0.06513,0.050912
1998,79,0.044653,0.06963,0.054423
1998,80,0.052595,0.081116,0.06351
1998,81,0.05855,0.088357,0.069674
1998,82,0.064767,0.098944,0.077142
1998,83,0.071716,0.110971,0.085487
1998,84,0.081003,0.119458,0.094033
1998,85,0.089815,0.130337,0.103032
1998,86,0.099659,0.144585,0.113752
1998,87,0.112865,0.158746,0.126607
1998,88,0.123919,0.174385,0.138359
1998,89,0.137797,0.194462,0.153292
1998,90,0.155508,0.209787,0.169673
1998,91,0.169931,0.228189,0.184414
1998,92,0.190294,0.250638,0.204497
1998,93,0.212374,0.271527,0.225648
1998,94,0.234281,0.300301,0.248359
1998,95,0.257269,0.320283,0.269923
1998,96,0.282983,0.350408,0.295821
1998,97,0.308353,0.372692,0.319953
1998,98,0.334597,0.398688,0.345604
1998,99,0.346372,0.4149,0.357429
1998,100,0.380897,0.474801,0.395026
1998,101,0.433125,0.495112,0.441906
1998,102,0.471694,0.524123,0.479037
1998,103,0.461616,0.578429,0.477062
1998,104,0.506148,0.555271,0.51223
1998,105,0.559046,0.525832,0.554894
1998,106,0.549044,0.4902,0.541088
1998,107,0.678131,0.565046,0.661877
1998,108,0.606481,0.272287,0.558984
1998,109,0.642096,0.531072,0.625361
1998,110+,0.564391,1.045383,0.617674
1999,0,0.006546,0.007942,0.007261
1999,1,0.00048,0.000573,0.000528
1999,2,0.000311,0.000409,0.000362
1999,3,0.000237,0.000307,0.000273
1999,4,0.00019,0.000236,0.000213
1999,5,0.000163,0.000218,0.000191
1999,6,0.000158,0.000184,0.000171
1999,7,0.000148,0.000182,0.000165
1999,8,0.000148,0.000182,0.000165
1999,9,0.000138,0.000168,0.000153
1999,10,0.000146,0.000186,0.000166
1999,11,0.00015,0.0002,0.000175
1999,12,0.000156,0.000202,0.000179
1999,13,0.000152,0.000268,0.000211
1999,14,0.000207,0.000368,0.00029
1999,15,0.000266,0.000489,0.00038
1999,16,0.000402,0.000757,0.000585
1999,17,0.000463,0.000979,0.00073
1999,18,0.00046,0.0012,0.00084
1999,19,0.000458,0.001304,0.00089
1999,20,0.000463,0.001309,0.000895
1999,21,0.000463,0.001376,0.00093
1999,22,0.000463,0.001351,0.000917
1999,23,0.000469,0.001343,0.000914
1999,24,0.000472,0.001273,0.000879
1999,25,0.000491,0.001213,0.000858
1999,26,0.000495,0.00126,0.000882
1999,27,0.000537,0.001279,0.000911
1999,28,0.000546,0.001272,0.000911
1999,29,0.000586,0.001321,0.000956
1999,30,0.000634,0.001306,0.000973
1999,31,0.000683,0.001404,0.001046
1999,32,0.000742,0.001546,0.001145
1999,33,0.000795,0.00161,0.001203
1999,34,0.000856,0.001724,0.001291
1999,35,0.000931,0.001829,0.001381
1999,36,0.001033,0.001869,0.00145
1999,37,0.001145,0.0021,0.001621
1999,38,0.001265,0.002235,0.001748
1999,39,0.001345,0.002357,0.001848
1999,40,0.001408,0.00252,0.001961
1999,41,0.001552,0.00279,0.002167
1999,42,0.001708,0.003025,0.00236
1999,43,0.001829,0.003344,0.002578
1999,44,0.002025,0.003592,0.002799
1999,45,0.002156,0.003795,0.002965
1999,46,0.002278,0.004176,0.003212
1999,47,0.002493,0.00456,0.003508
1999,48,0.002649,0.004799,0.003705
1999,49,0.002902,0.005187,0.004023
1999,50,0.003087,0.005349,0.004196
1999,51,0.003366,0.005733,0.004526
1999,52,0.003978,0.006652,0.005287
1999,53,0.003999,0.006577,0.005257
1999,54,0.004607,0.007711,0.006118
1999,55,0.004993,0.008332,0.006617
1999,56,0.005702,0.009291,0.007443
1999,57,0.005988,0.0099,0.007874
1999,58,0.006728,0.011037,0.008801
1999,59,0.007446,0.012028,0.009644
1999,60,0.007969,0.01281,0.010286
1999,61,0.008918,0.01423,0.011454
1999,62,0.009792,0.015608,0.012556
1999,63,0.010679,0.017081,0.013708
1999,64,0.011831,0.019041,0.015223
1999,65,0.012984,0.020461,0.016479
1999,66,0.014233,0.022494,0.018058
1999,67,0.014956,0.023895,0.019068
1999,68,0.016314,0.026189,0.02084
1999,69,0.018204,0.029025,0.023135
1999,70,0.019349,0.030855,0.024507
1999,71,0.021443,0.034727,0.027346
1999,72,0.023951,0.038693,0.030421
1999,73,0.026117,0.041706,0.032881
1999,74,0.028579,0.044684,0.03547
1999,75,0.03093,0.04877,0.038447
1999,76,0.033609,0.052591,0.041502
1999,77,0.037495,0.058157,0.045992
1999,78,0.041689,0.0636,0.050553
1999,79,0.046784,0.070823,0.056273
1999,80,0.053432,0.079685,0.063528
1999,81,0.058729,0.089261,0.070208
1999,82,0.06643,0.098765,0.078257
1999,83,0.073416,0.109811,0.086298
1999,84,0.081781,0.120738,0.095111
1999,85,0.091068,0.135275,0.105646
1999,86,0.103243,0.146094,0.116815
1999,87,0.114131,0.162098,0.128715
1999,88,0.129681,0.178104,0.143696
1999,89,0.143606,0.196154,0.158093
1999,90,0.158616,0.212503,0.172774
1999,91,0.180786,0.234601,0.194261
1999,92,0.199176,0.256839,0.212902
1999,93,0.215523,0.28124,0.230262
1999,94,0.244903,0.301848,0.257077
1999,95,0.269149,0.335905,0.282667
1999,96,0.292285,0.357517,0.30472
1999,97,0.3221,0.384515,0.333326
1999,98,0.352792,0.394576,0.359965
1999,99,0.37204,0.454755,0.38547
1999,100,0.40139,0.465959,0.41115
1999,101,0.430021,0.501345,0.440081
1999,102,0.458796,0.52836,0.468153
1999,103,0.455756,0.619764,0.476751
1999,104,0.521619,0.537546,0.5236
1999,105,0.563124,0.561619,0.562943
1999,106,0.57249,0.614608,0.577832
1999,107,0.695582,0.534944,0.671892
1999,108,0.63684,0.681111,0.643971
1999,109,0.67935,0.732984,0.687637
1999,110+,0.532797,0.974718,0.574924
2000,0,0.006435,0.007842,0.007155
2000,1,0.000461,0.000562,0.000512
2000,2,0.000307,0.000382,0.000345
2000,3,0.0002,0.000286,0.000244
2000,4,0.000187,0.000217,0.000202
2000,5,0.000163,0.000212,0.000188
2000,6,0.00014,0.000185,0.000163
2000,7,0.000148,0.000166,0.000157
2000,8,0.000128,0.000164,0.000146
2000,9,0.000128,0.000158,0.000143
2000,10,0.000123,0.00018,0.000152
2000,11,0.000148,0.000206,0.000178
2000,12,0.00014,0.000221,0.000181
2000,13,0.000172,0.000257,0.000216
2000,14,0.000221,0.00035,0.000287
2000,15,0.000275,0.000492,0.000387
2000,16,0.000367,0.00072,0.000549
2000,17,0.000401,0.000932,0.000675
2000,18,0.000472,0.00117,0.000832
2000,19,0.000448,0.001323,0.000896
2000,20,0.000458,0.001354,0.000916
2000,21,0.000481,0.001425,0.000964
2000,22,0.000464,0.001361,0.000922
2000,23,0.000469,0.00135,0.000919
2000,24,0.000458,0.001347,0.000911
2000,25,0.000493,0.001287,0.000896
2000,26,0.000495,0.001256,0.000881
2000,27,0.000539,0.00131,0.000928
2000,28,0.000544,0.00129,0.00092
2000,29,0.000582,0.001346,0.000967
2000,30,0.000606,0.001307,0.00096
2000,31,0.000669,0.001389,0.001032
2000,32,0.000734,0.001448,0.001093
2000,33,0.000805,0.001561,0.001184
2000,34,0.00086,0.001692,0.001277
2000,35,0.000929,0.001758,0.001344
2000,36,0.001009,0.001887,0.001448
2000,37,0.001142,0.002039,0.001589
2000,38,0.001233,0.002265,0.001747
2000,39,0.001356,0.002344,0.001848
2000,40,0.001466,0.002618,0.002038
2000,41,0.001595,0.002757,0.002173
2000,42,0.0017,0.003015,0.002352
2000,43,0.00191,0.003339,0.002617
2000,44,0.001986,0.003575,0.002771
2000,45,0.002192,0.003869,0.00302
2000,46,0.002271,0.004165,0.003205
2000,47,0.002504,0.004535,0.003502
2000,48,0.002716,0.005016,0.003845
2000,49,0.002907,0.00523,0.004048
2000,50,0.003193,0.005584,0.004365
2000,51,0.003367,0.005829,0.004574
2000,52,0.003733,0.006355,0.005017
2000,53,0.004357,0.007176,0.005735
2000,54,0.004329,0.006999,0.005631
2000,55,0.004977,0.008301,0.006593
2000,56,0.005468,0.008871,0.007119
2000,57,0.006128,0.009955,0.007979
2000,58,0.006583,0.01066,0.008545
2000,59,0.00725,0.011715,0.009394
2000,60,0.007939,0.012748,0.010241
2000,61,0.008832,0.013556,0.011089
2000,62,0.009777,0.015375,0.012443
2000,63,0.010488,0.016732,0.013445
2000,64,0.01161,0.018421,0.014818
2000,65,0.012682,0.019813,0.016021
2000,66,0.013866,0.021325,0.017335
2000,67,0.015217,0.023851,0.0192
2000,68,0.016425,0.025642,0.02065
2000,69,0.017657,0.027711,0.022237
2000,70,0.019591,0.0307,0.02461
2000,71,0.020966,0.033273,0.026452
2000,72,0.023482,0.037207,0.02955
2000,73,0.025624,0.040418,0.03207
2000,74,0.028057,0.043407,0.034658
2000,75,0.031375,0.047656,0.038256
2000,76,0.033913,0.051669,0.041308
2000,77,0.036993,0.056561,0.045038
2000,78,0.041582,0.062208,0.049949
2000,79,0.045543,0.06902,0.054881
2000,80,0.054105,0.079963,0.064123
2000,81,0.058132,0.085606,0.068519
2000,82,0.065308,0.096806,0.076926
2000,83,0.073027,0.105994,0.084833
2000,84,0.081707,0.118243,0.09434
2000,85,0.091803,0.1312,0.104933
2000,86,0.102356,0.145265,0.116104
2000,87,0.114788,0.160134,0.128709
2000,88,0.127061,0.174838,0.141107
2000,89,0.143244,0.195884,0.157934
2000,90,0.160369,0.212391,0.174168
2000,91,0.178401,0.233113,0.192212
2000,92,0.201862,0.257609,0.215253
2000,93,0.219895,0.284285,0.234511
2000,94,0.243642,0.308459,0.257471
2000,95,0.268864,0.32944,0.281157
2000,96,0.294769,0.36467,0.308204
2000,97,0.31962,0.385794,0.331591
2000,98,0.349989,0.421445,0.362187
2000,99,0.372554,0.445324,0.38437
2000,100,0.411942,0.494617,0.424492
2000,101,0.43109,0.496682,0.440322
2000,102,0.473725,0.551188,0.484095
2000,103,0.497097,0.515059,0.499312
2000,104,0.539199,0.576936,0.543804
2000,105,0.56261,0.600625,0.567254
2000,106,0.618557,0.569978,0.612653
2000,107,0.561403,0.519561,0.555808
2000,108,0.667933,0.601234,0.657884
2000,109,0.484557,0.505665,0.487952
2000,110+,0.487398,0.663717,0.504751
2001,0,0.006246,0.007649,0.006963
2001,1,0.000468,0.000558,0.000514
2001,2,0.000297,0.000383,0.000341
2001,3,0.000226,0.000289,0.000258
2001,4,0.000182,0.000243,0.000213
2001,5,0.00015,0.000192,0.000171
2001,6,0.000146,0.000173,0.00016
2001,7,0.00014,0.000148,0.000144
2001,8,0.000123,0.000161,0.000142
2001,9,0.000135,0.000163,0.00015
2001,10,0.000117,0.00018,0.000149
2001,11,0.00013,0.000186,0.000159
2001,12,0.000147,0.000201,0.000175
2001,13,0.000161,0.000255,0.000209
2001,14,0.00021,0.000321,0.000267
2001,15,0.000251,0.000459,0.000358
